"","X","State","Month","Age","Republican.Rep.","Democratics.Rep.","Region","Season","Vaccine","Population"
"1584",1649,"Kansas","May",3,0.46,0.31,"Midwest","Far",0.899999999999999,4.542732484
"1585",1650,"Kentucky","May",3,0.44,0.43,"South","Far",0,14.87466022
"1586",1651,"Louisiana","May",3,0.41,0.43,"South","Far",0.600000000000001,13.60464582
"1587",1652,"Maine","May",3,0.36,0.47,"Northeast","Far",0.399999999999999,6.943139478
"1588",1654,"Massachusetts","May",3,0.27,0.56,"Northeast","Far",0.399999999999999,119.4309773
"1589",1655,"Michigan","May",3,0.34,0.47,"Midwest","Far",0.399999999999999,24.6360919
"1590",1656,"Minnesota","May",3,0.39,0.46,"Midwest","Far",0,9.452755065
"1591",1657,"Mississippi","May",3,0.44,0.42,"South","Far",0,8.04237541
"1592",1658,"Missouri","May",3,0.41,0.42,"Midwest","Far",0,11.94809719
"1593",1659,"Montana","May",3,0.49,0.3,"West","Far",0.700000000000003,1.044271621
"1594",1660,"Nebraska","May",3,0.47,0.36,"Midwest","Far",0.100000000000001,3.150446161
"1595",1661,"Nevada","May",3,0.37,0.46,"West","Far",0,3.40236417
"1596",1662,"New Hampshire","May",3,0.35,0.44,"Northeast","Far",0,23.64812131
"1597",1663,"New Jersey","May",3,0.3,0.51,"Northeast","Far",NA,162.488206
"1598",1664,"New Mexico","May",3,0.37,0.48,"West","Far",0,2.232933712
"1599",1665,"New York","May",3,0.28,0.53,"Northeast","Far",0.5,54.49771303
"1600",1666,"North Carolina","May",3,0.41,0.43,"South","Far",0,27.31433967
"1601",1667,"North Dakota","May",3,0.5,0.33,"Midwest","Far",0,1.403020553
"1602",1668,"Ohio","May",3,0.42,0.4,"Midwest","Far",0,39.00568945
"1603",1669,"Oklahoma","May",3,0.45,0.4,"South","Far",0,7.060382359
"1604",1670,"Oregon","May",3,0.32,0.47,"West","Far",0,5.615449517
"1605",1671,"Pennsylvania","May",3,0.39,0.46,"Northeast","Far",0.5,40.04462294
"1606",1672,"Rhode Island","May",3,0.3,0.48,"Northeast","Far",0,142.8433269
"1607",1673,"South Carolina","May",3,0.43,0.39,"South","Far",1.3,22.36724121
"1608",1674,"South Dakota","May",3,0.53,0.37,"Midwest","Far",0.100000000000001,1.537589923
"1609",1675,"Tennessee","May",3,0.48,0.36,"South","Far",0,21.45803008
"1610",1676,"Texas","May",3,0.39,0.4,"South","Far",0.199999999999996,12.2208053
"1611",1677,"Utah","May",3,0.54,0.3,"West","Far",0,3.631584072
"1612",1678,"Vermont","May",3,0.29,0.57,"Northeast","Far",0,10.34706455
"1613",1679,"Virginia","May",3,0.43,0.39,"South","Far",0,27.43572908
"1614",1680,"Washington","May",3,0.33,0.44,"West","Far",0,14.35523114
"1615",1681,"West Virginia","May",3,0.43,0.41,"South","Far",0,10.59907834
"1616",1682,"Wisconsin","May",3,0.42,0.42,"Midwest","Far",0.299999999999997,15.04400339
"1617",1683,"Wyoming","May",3,0.57,0.25,"West","Far",3.7,0.811492714
"1618",1684,"Alabama","Jul",4,0.52,0.35,"South","Far",0,15.98029557
"1619",1685,"Alaska","Jul",4,0.39,0.32,"West","Far",0,0.149831505
"1620",1686,"Arizona","Jul",4,0.4,0.39,"West","Far",0,10.96337622
"1621",1687,"Arkansas","Jul",4,0.46,0.38,"South","Far",0,9.392222756
"1622",1688,"California","Jul",4,0.3,0.49,"West","Far",0,35.75362402
"1623",1689,"Colorado","Jul",4,0.41,0.42,"West","Far",0,7.662199942
"1624",1690,"Connecticut","Jul",4,0.32,0.5,"Northeast","Far",0,121.9607843
"1625",1691,"Delaware","Jul",4,0.29,0.55,"South","Far",0,90.99744246
"1626",1693,"Florida","Jul",4,0.37,0.44,"South","Far",0,79.5173806
"1627",1694,"Georgia","Jul",4,0.41,0.41,"South","Far",0,24.62749702
"1628",1695,"Hawaii","Jul",4,0.28,0.51,"West","Far",0,40.18371478
"1629",1696,"Idaho","Jul",4,0.49,0.32,"West","Far",0,3.334098682
"1630",1697,"Illinois","Jul",4,0.33,0.48,"Midwest","Far",0,34.63925314
"1631",1698,"Indiana","Jul",4,0.42,0.37,"Midwest","Far",0,28.30777809
"1632",1699,"Iowa","Jul",4,0.41,0.4,"Midwest","Far",0,9.268903803
"1633",1700,"Kansas","Jul",4,0.46,0.31,"Midwest","Far",0,5.397015509
"1634",1701,"Kentucky","Jul",4,0.44,0.43,"South","Far",0,17.89741266
"1635",1702,"Louisiana","Jul",4,0.41,0.43,"South","Far",0,16.05839416
"1636",1703,"Maine","Jul",4,0.36,0.47,"Northeast","Far",0,8.679734327
"1637",1705,"Massachusetts","Jul",4,0.27,0.56,"Northeast","Far",0,140.737433
"1638",1706,"Michigan","Jul",4,0.34,0.47,"Midwest","Far",0,29.6432551
"1639",1707,"Minnesota","Jul",4,0.39,0.46,"Midwest","Far",0,10.76654483
"1640",1708,"Mississippi","Jul",4,0.44,0.42,"South","Far",0,9.826491026
"1641",1709,"Missouri","Jul",4,0.41,0.42,"Midwest","Far",0,14.52291794
"1642",1710,"Montana","Jul",4,0.49,0.3,"West","Far",0,1.36030119
"1643",1711,"Nebraska","Jul",4,0.47,0.36,"Midwest","Far",0,3.794323474
"1644",1712,"Nevada","Jul",4,0.37,0.46,"West","Far",0,4.315793308
"1645",1713,"New Hampshire","Jul",4,0.35,0.44,"Northeast","Far",0,26.44664957
"1646",1714,"New Jersey","Jul",4,0.3,0.51,"Northeast","Far",NA,189.1225233
"1647",1715,"New Mexico","Jul",4,0.37,0.48,"West","Far",0,3.00168912
"1648",1716,"New York","Jul",4,0.28,0.53,"Northeast","Far",0,65.94528206
"1649",1717,"North Carolina","Jul",4,0.41,0.43,"South","Far",0,33.82938544
"1650",1718,"North Dakota","Jul",4,0.5,0.33,"Midwest","Far",0,1.588543931
"1651",1719,"Ohio","Jul",4,0.42,0.4,"Midwest","Far",0,47.03196347
"1652",1720,"Oklahoma","Jul",4,0.45,0.4,"South","Far",0,8.712998151
"1653",1721,"Oregon","Jul",4,0.32,0.47,"West","Far",0,7.596637605
"1654",1722,"Pennsylvania","Jul",4,0.39,0.46,"Northeast","Far",0,50.22980812
"1655",1723,"Rhode Island","Jul",4,0.3,0.48,"Northeast","Far",0,169.245648
"1656",1724,"South Carolina","Jul",4,0.43,0.39,"South","Far",0,29.2550895
"1657",1725,"South Dakota","Jul",4,0.53,0.37,"Midwest","Far",0,1.831405307
"1658",1726,"Tennessee","Jul",4,0.48,0.36,"South","Far",0,26.072295
"1659",1727,"Texas","Jul",4,0.39,0.4,"South","Far",0,13.40401811
"1660",1728,"Utah","Jul",4,0.54,0.3,"West","Far",0,4.17680849
"1661",1729,"Vermont","Jul",4,0.29,0.57,"Northeast","Far",0,12.88787977
"1662",1730,"Virginia","Jul",4,0.43,0.39,"South","Far",0,32.72387494
"1663",1731,"Washington","Jul",4,0.33,0.44,"West","Far",0,17.16379802
"1664",1732,"West Virginia","Jul",4,0.43,0.41,"South","Far",0,14.64275335
"1665",1733,"Wisconsin","Jul",4,0.42,0.42,"Midwest","Far",0,17.59767279
"1666",1734,"Wyoming","Jul",4,0.57,0.25,"West","Far",0,0.977292621
"1667",1735,"Alabama","Aug",4,0.52,0.35,"South","Far",1.9,15.98029557
"1668",1736,"Alaska","Aug",4,0.39,0.32,"West","Far",0,0.149831505
"1669",1737,"Arizona","Aug",4,0.4,0.39,"West","Far",1.9,10.96337622
"1670",1738,"Arkansas","Aug",4,0.46,0.38,"South","Far",0,9.392222756
"1671",1739,"California","Aug",4,0.3,0.49,"West","Far",2,35.75362402
"1672",1740,"Colorado","Aug",4,0.41,0.42,"West","Far",1.6,7.662199942
"1673",1741,"Connecticut","Aug",4,0.32,0.5,"Northeast","Far",1.2,121.9607843
"1674",1742,"Delaware","Aug",4,0.29,0.55,"South","Far",0,90.99744246
"1675",1744,"Florida","Aug",4,0.37,0.44,"South","Far",2.3,79.5173806
"1676",1745,"Georgia","Aug",4,0.41,0.41,"South","Far",1.6,24.62749702
"1677",1746,"Hawaii","Aug",4,0.28,0.51,"West","Far",3.1,40.18371478
"1678",1747,"Idaho","Aug",4,0.49,0.32,"West","Far",0,3.334098682
"1679",1748,"Illinois","Aug",4,0.33,0.48,"Midwest","Far",2.4,34.63925314
"1680",1749,"Indiana","Aug",4,0.42,0.37,"Midwest","Far",2,28.30777809
"1681",1750,"Iowa","Aug",4,0.41,0.4,"Midwest","Far",1.6,9.268903803
"1682",1751,"Kansas","Aug",4,0.46,0.31,"Midwest","Far",1.2,5.397015509
"1683",1752,"Kentucky","Aug",4,0.44,0.43,"South","Far",0,17.89741266
"1684",1753,"Louisiana","Aug",4,0.41,0.43,"South","Far",2.1,16.05839416
"1685",1754,"Maine","Aug",4,0.36,0.47,"Northeast","Far",1.7,8.679734327
"1686",1756,"Massachusetts","Aug",4,0.27,0.56,"Northeast","Far",2.7,140.737433
"1687",1757,"Michigan","Aug",4,0.34,0.47,"Midwest","Far",2,29.6432551
"1688",1758,"Minnesota","Aug",4,0.39,0.46,"Midwest","Far",1.3,10.76654483
"1689",1759,"Mississippi","Aug",4,0.44,0.42,"South","Far",0,9.826491026
"1690",1760,"Missouri","Aug",4,0.41,0.42,"Midwest","Far",1.6,14.52291794
"1691",1761,"Montana","Aug",4,0.49,0.3,"West","Far",2.1,1.36030119
"1692",1762,"Nebraska","Aug",4,0.47,0.36,"Midwest","Far",1.6,3.794323474
"1693",1763,"Nevada","Aug",4,0.37,0.46,"West","Far",0,4.315793308
"1694",1764,"New Hampshire","Aug",4,0.35,0.44,"Northeast","Far",0,26.44664957
"1695",1765,"New Jersey","Aug",4,0.3,0.51,"Northeast","Far",NA,189.1225233
"1696",1766,"New Mexico","Aug",4,0.37,0.48,"West","Far",1.8,3.00168912
"1697",1767,"New York","Aug",4,0.28,0.53,"Northeast","Far",1.5,65.94528206
"1698",1768,"North Carolina","Aug",4,0.41,0.43,"South","Far",0,33.82938544
"1699",1769,"North Dakota","Aug",4,0.5,0.33,"Midwest","Far",0.9,1.588543931
"1700",1770,"Ohio","Aug",4,0.42,0.4,"Midwest","Far",2.1,47.03196347
"1701",1771,"Oklahoma","Aug",4,0.45,0.4,"South","Far",0,8.712998151
"1702",1772,"Oregon","Aug",4,0.32,0.47,"West","Far",1.2,7.596637605
"1703",1773,"Pennsylvania","Aug",4,0.39,0.46,"Northeast","Far",2.1,50.22980812
"1704",1774,"Rhode Island","Aug",4,0.3,0.48,"Northeast","Far",0,169.245648
"1705",1775,"South Carolina","Aug",4,0.43,0.39,"South","Far",2.2,29.2550895
"1706",1776,"South Dakota","Aug",4,0.53,0.37,"Midwest","Far",0,1.831405307
"1707",1777,"Tennessee","Aug",4,0.48,0.36,"South","Far",1.8,26.072295
"1708",1778,"Texas","Aug",4,0.39,0.4,"South","Far",2.2,13.40401811
"1709",1779,"Utah","Aug",4,0.54,0.3,"West","Far",1.2,4.17680849
"1710",1780,"Vermont","Aug",4,0.29,0.57,"Northeast","Far",1.1,12.88787977
"1711",1781,"Virginia","Aug",4,0.43,0.39,"South","Far",2,32.72387494
"1712",1782,"Washington","Aug",4,0.33,0.44,"West","Far",1.9,17.16379802
"1713",1783,"West Virginia","Aug",4,0.43,0.41,"South","Far",1.4,14.64275335
"1714",1784,"Wisconsin","Aug",4,0.42,0.42,"Midwest","Far",0,17.59767279
"1715",1785,"Wyoming","Aug",4,0.57,0.25,"West","Far",1,0.977292621
"1716",1786,"Alabama","Sep",4,0.52,0.35,"South","Near",12.1,15.98029557
"1717",1787,"Alaska","Sep",4,0.39,0.32,"West","Near",11.7,0.149831505
"1718",1788,"Arizona","Sep",4,0.4,0.39,"West","Near",13.5,10.96337622
"1719",1789,"Arkansas","Sep",4,0.46,0.38,"South","Near",10,9.392222756
"1720",1790,"California","Sep",4,0.3,0.49,"West","Near",13,35.75362402
"1721",1791,"Colorado","Sep",4,0.41,0.42,"West","Near",14.4,7.662199942
"1722",1792,"Connecticut","Sep",4,0.32,0.5,"Northeast","Near",11.1,121.9607843
"1723",1793,"Delaware","Sep",4,0.29,0.55,"South","Near",16.6,90.99744246
"1724",1795,"Florida","Sep",4,0.37,0.44,"South","Near",11.4,79.5173806
"1725",1796,"Georgia","Sep",4,0.41,0.41,"South","Near",13.2,24.62749702
"1726",1797,"Hawaii","Sep",4,0.28,0.51,"West","Near",14.6,40.18371478
"1727",1798,"Idaho","Sep",4,0.49,0.32,"West","Near",11.7,3.334098682
"1728",1799,"Illinois","Sep",4,0.33,0.48,"Midwest","Near",10.9,34.63925314
"1729",1800,"Indiana","Sep",4,0.42,0.37,"Midwest","Near",10.7,28.30777809
"1730",1801,"Iowa","Sep",4,0.41,0.4,"Midwest","Near",12.8,9.268903803
"1731",1802,"Kansas","Sep",4,0.46,0.31,"Midwest","Near",10.7,5.397015509
"1732",1803,"Kentucky","Sep",4,0.44,0.43,"South","Near",13.9,17.89741266
"1733",1804,"Louisiana","Sep",4,0.41,0.43,"South","Near",11.5,16.05839416
"1734",1805,"Maine","Sep",4,0.36,0.47,"Northeast","Near",10.8,8.679734327
"1735",1807,"Massachusetts","Sep",4,0.27,0.56,"Northeast","Near",12.5,140.737433
"1736",1808,"Michigan","Sep",4,0.34,0.47,"Midwest","Near",11.5,29.6432551
"1737",1809,"Minnesota","Sep",4,0.39,0.46,"Midwest","Near",11.3,10.76654483
"1738",1810,"Mississippi","Sep",4,0.44,0.42,"South","Near",10.4,9.826491026
"1739",1811,"Missouri","Sep",4,0.41,0.42,"Midwest","Near",11.8,14.52291794
"1740",1812,"Montana","Sep",4,0.49,0.3,"West","Near",9.5,1.36030119
"1741",1813,"Nebraska","Sep",4,0.47,0.36,"Midwest","Near",10.8,3.794323474
"1742",1814,"Nevada","Sep",4,0.37,0.46,"West","Near",14.2,4.315793308
"1743",1815,"New Hampshire","Sep",4,0.35,0.44,"Northeast","Near",11.7,26.44664957
"1744",1816,"New Jersey","Sep",4,0.3,0.51,"Northeast","Near",NA,189.1225233
"1745",1817,"New Mexico","Sep",4,0.37,0.48,"West","Near",12.8,3.00168912
"1746",1818,"New York","Sep",4,0.28,0.53,"Northeast","Near",10.3,65.94528206
"1747",1819,"North Carolina","Sep",4,0.41,0.43,"South","Near",14.6,33.82938544
"1748",1820,"North Dakota","Sep",4,0.5,0.33,"Midwest","Near",8.3,1.588543931
"1749",1821,"Ohio","Sep",4,0.42,0.4,"Midwest","Near",13.2,47.03196347
"1750",1822,"Oklahoma","Sep",4,0.45,0.4,"South","Near",11.7,8.712998151
"1751",1823,"Oregon","Sep",4,0.32,0.47,"West","Near",11,7.596637605
"1752",1824,"Pennsylvania","Sep",4,0.39,0.46,"Northeast","Near",14,50.22980812
"1753",1825,"Rhode Island","Sep",4,0.3,0.48,"Northeast","Near",11,169.245648
"1754",1826,"South Carolina","Sep",4,0.43,0.39,"South","Near",11.9,29.2550895
"1755",1827,"South Dakota","Sep",4,0.53,0.37,"Midwest","Near",8.7,1.831405307
"1756",1828,"Tennessee","Sep",4,0.48,0.36,"South","Near",10,26.072295
"1757",1829,"Texas","Sep",4,0.39,0.4,"South","Near",11.5,13.40401811
"1758",1830,"Utah","Sep",4,0.54,0.3,"West","Near",12.4,4.17680849
"1759",1831,"Vermont","Sep",4,0.29,0.57,"Northeast","Near",8.3,12.88787977
"1760",1832,"Virginia","Sep",4,0.43,0.39,"South","Near",12.7,32.72387494
"1761",1833,"Washington","Sep",4,0.33,0.44,"West","Near",13.8,17.16379802
"1762",1834,"West Virginia","Sep",4,0.43,0.41,"South","Near",9.4,14.64275335
"1763",1835,"Wisconsin","Sep",4,0.42,0.42,"Midwest","Near",9.3,17.59767279
"1764",1836,"Wyoming","Sep",4,0.57,0.25,"West","Near",8.7,0.977292621
"1765",1837,"Alabama","Oct",4,0.52,0.35,"South","Near",31.4,15.98029557
"1766",1838,"Alaska","Oct",4,0.39,0.32,"West","Near",24.4,0.149831505
"1767",1839,"Arizona","Oct",4,0.4,0.39,"West","Near",26.8,10.96337622
"1768",1840,"Arkansas","Oct",4,0.46,0.38,"South","Near",29.2,9.392222756
"1769",1841,"California","Oct",4,0.3,0.49,"West","Near",25.3,35.75362402
"1770",1842,"Colorado","Oct",4,0.41,0.42,"West","Near",32.6,7.662199942
"1771",1843,"Connecticut","Oct",4,0.32,0.5,"Northeast","Near",34.7,121.9607843
"1772",1844,"Delaware","Oct",4,0.29,0.55,"South","Near",29.3,90.99744246
"1773",1846,"Florida","Oct",4,0.37,0.44,"South","Near",21.7,79.5173806
"1774",1847,"Georgia","Oct",4,0.41,0.41,"South","Near",19.9,24.62749702
"1775",1848,"Hawaii","Oct",4,0.28,0.51,"West","Near",17.7,40.18371478
"1776",1849,"Idaho","Oct",4,0.49,0.32,"West","Near",34.5,3.334098682
"1777",1850,"Illinois","Oct",4,0.33,0.48,"Midwest","Near",28.4,34.63925314
"1778",1851,"Indiana","Oct",4,0.42,0.37,"Midwest","Near",29,28.30777809
"1779",1852,"Iowa","Oct",4,0.41,0.4,"Midwest","Near",33.8,9.268903803
"1780",1853,"Kansas","Oct",4,0.46,0.31,"Midwest","Near",34.5,5.397015509
"1781",1854,"Kentucky","Oct",4,0.44,0.43,"South","Near",27.4,17.89741266
"1782",1855,"Louisiana","Oct",4,0.41,0.43,"South","Near",22.7,16.05839416
"1783",1856,"Maine","Oct",4,0.36,0.47,"Northeast","Near",30.9,8.679734327
"1784",1858,"Massachusetts","Oct",4,0.27,0.56,"Northeast","Near",30.2,140.737433
"1785",1859,"Michigan","Oct",4,0.34,0.47,"Midwest","Near",29.4,29.6432551
"1786",1860,"Minnesota","Oct",4,0.39,0.46,"Midwest","Near",31.5,10.76654483
"1787",1861,"Mississippi","Oct",4,0.44,0.42,"South","Near",28.4,9.826491026
"1788",1862,"Missouri","Oct",4,0.41,0.42,"Midwest","Near",34.5,14.52291794
"1789",1863,"Montana","Oct",4,0.49,0.3,"West","Near",30.6,1.36030119
"1790",1864,"Nebraska","Oct",4,0.47,0.36,"Midwest","Near",33.7,3.794323474
"1791",1865,"Nevada","Oct",4,0.37,0.46,"West","Near",24.8,4.315793308
"1792",1866,"New Hampshire","Oct",4,0.35,0.44,"Northeast","Near",30.6,26.44664957
"1793",1867,"New Jersey","Oct",4,0.3,0.51,"Northeast","Near",NA,189.1225233
"1794",1868,"New Mexico","Oct",4,0.37,0.48,"West","Near",25.1,3.00168912
"1795",1869,"New York","Oct",4,0.28,0.53,"Northeast","Near",25.9,65.94528206
"1796",1870,"North Carolina","Oct",4,0.41,0.43,"South","Near",33.1,33.82938544
"1797",1871,"North Dakota","Oct",4,0.5,0.33,"Midwest","Near",37.6,1.588543931
"1798",1872,"Ohio","Oct",4,0.42,0.4,"Midwest","Near",28.7,47.03196347
"1799",1873,"Oklahoma","Oct",4,0.45,0.4,"South","Near",37.1,8.712998151
"1800",1874,"Oregon","Oct",4,0.32,0.47,"West","Near",30.2,7.596637605
"1801",1875,"Pennsylvania","Oct",4,0.39,0.46,"Northeast","Near",32.7,50.22980812
"1802",1876,"Rhode Island","Oct",4,0.3,0.48,"Northeast","Near",30.5,169.245648
"1803",1877,"South Carolina","Oct",4,0.43,0.39,"South","Near",29.8,29.2550895
"1804",1878,"South Dakota","Oct",4,0.53,0.37,"Midwest","Near",33.3,1.831405307
"1805",1879,"Tennessee","Oct",4,0.48,0.36,"South","Near",27.3,26.072295
"1806",1880,"Texas","Oct",4,0.39,0.4,"South","Near",26.7,13.40401811
"1807",1881,"Utah","Oct",4,0.54,0.3,"West","Near",28.6,4.17680849
"1808",1882,"Vermont","Oct",4,0.29,0.57,"Northeast","Near",32.1,12.88787977
"1809",1883,"Virginia","Oct",4,0.43,0.39,"South","Near",31.7,32.72387494
"1810",1884,"Washington","Oct",4,0.33,0.44,"West","Near",29.7,17.16379802
"1811",1885,"West Virginia","Oct",4,0.43,0.41,"South","Near",33.7,14.64275335
"1812",1886,"Wisconsin","Oct",4,0.42,0.42,"Midwest","Near",30.5,17.59767279
"1813",1887,"Wyoming","Oct",4,0.57,0.25,"West","Near",30.9,0.977292621
"1814",1888,"Alabama","Nov",4,0.52,0.35,"South","Near",13.3,15.98029557
"1815",1889,"Alaska","Nov",4,0.39,0.32,"West","Near",12.7,0.149831505
"1816",1890,"Arizona","Nov",4,0.4,0.39,"West","Near",10.3,10.96337622
"1817",1891,"Arkansas","Nov",4,0.46,0.38,"South","Near",13.5,9.392222756
"1818",1892,"California","Nov",4,0.3,0.49,"West","Near",10.7,35.75362402
"1819",1893,"Colorado","Nov",4,0.41,0.42,"West","Near",9.8,7.662199942
"1820",1894,"Connecticut","Nov",4,0.32,0.5,"Northeast","Near",15.3,121.9607843
"1821",1895,"Delaware","Nov",4,0.29,0.55,"South","Near",11.3,90.99744246
"1822",1897,"Florida","Nov",4,0.37,0.44,"South","Near",10.8,79.5173806
"1823",1898,"Georgia","Nov",4,0.41,0.41,"South","Near",8.9,24.62749702
"1824",1899,"Hawaii","Nov",4,0.28,0.51,"West","Near",11,40.18371478
"1825",1900,"Idaho","Nov",4,0.49,0.32,"West","Near",10.9,3.334098682
"1826",1901,"Illinois","Nov",4,0.33,0.48,"Midwest","Near",12,34.63925314
"1827",1902,"Indiana","Nov",4,0.42,0.37,"Midwest","Near",13.6,28.30777809
"1828",1903,"Iowa","Nov",4,0.41,0.4,"Midwest","Near",15.2,9.268903803
"1829",1904,"Kansas","Nov",4,0.46,0.31,"Midwest","Near",13.1,5.397015509
"1830",1905,"Kentucky","Nov",4,0.44,0.43,"South","Near",13.1,17.89741266
"1831",1906,"Louisiana","Nov",4,0.41,0.43,"South","Near",12.4,16.05839416
"1832",1907,"Maine","Nov",4,0.36,0.47,"Northeast","Near",13.4,8.679734327
"1833",1909,"Massachusetts","Nov",4,0.27,0.56,"Northeast","Near",14.3,140.737433
"1834",1910,"Michigan","Nov",4,0.34,0.47,"Midwest","Near",11.7,29.6432551
"1835",1911,"Minnesota","Nov",4,0.39,0.46,"Midwest","Near",13.5,10.76654483
"1836",1912,"Mississippi","Nov",4,0.44,0.42,"South","Near",15,9.826491026
"1837",1913,"Missouri","Nov",4,0.41,0.42,"Midwest","Near",14.4,14.52291794
"1838",1914,"Montana","Nov",4,0.49,0.3,"West","Near",12.7,1.36030119
"1839",1915,"Nebraska","Nov",4,0.47,0.36,"Midwest","Near",14.2,3.794323474
"1840",1916,"Nevada","Nov",4,0.37,0.46,"West","Near",12.6,4.315793308
"1841",1917,"New Hampshire","Nov",4,0.35,0.44,"Northeast","Near",16.7,26.44664957
"1842",1918,"New Jersey","Nov",4,0.3,0.51,"Northeast","Near",NA,189.1225233
"1843",1919,"New Mexico","Nov",4,0.37,0.48,"West","Near",12.1,3.00168912
"1844",1920,"New York","Nov",4,0.28,0.53,"Northeast","Near",11.8,65.94528206
"1845",1921,"North Carolina","Nov",4,0.41,0.43,"South","Near",13.2,33.82938544
"1846",1922,"North Dakota","Nov",4,0.5,0.33,"Midwest","Near",12.4,1.588543931
"1847",1923,"Ohio","Nov",4,0.42,0.4,"Midwest","Near",12.5,47.03196347
"1848",1924,"Oklahoma","Nov",4,0.45,0.4,"South","Near",15.1,8.712998151
"1849",1925,"Oregon","Nov",4,0.32,0.47,"West","Near",12.7,7.596637605
"1850",1926,"Pennsylvania","Nov",4,0.39,0.46,"Northeast","Near",13.6,50.22980812
"1851",1927,"Rhode Island","Nov",4,0.3,0.48,"Northeast","Near",16.1,169.245648
"1852",1928,"South Carolina","Nov",4,0.43,0.39,"South","Near",11.8,29.2550895
